path,session,subject_id,finger_id,image_name,height,width,channels,size_bytes,status
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\083_3\03.jpg,2nd_session,083,3,03.jpg,480,640,3,12014,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\083_3\04.jpg,2nd_session,083,3,04.jpg,480,640,3,11859,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\083_3\05.jpg,2nd_session,083,3,05.jpg,480,640,3,11969,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\083_3\06.jpg,2nd_session,083,3,06.jpg,480,640,3,11772,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\083_4\01.jpg,2nd_session,083,4,01.jpg,480,640,3,11966,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\083_4\02.jpg,2nd_session,083,4,02.jpg,480,640,3,11943,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\083_4\03.jpg,2nd_session,083,4,03.jpg,480,640,3,12055,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\083_4\04.jpg,2nd_session,083,4,04.jpg,480,640,3,12196,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\083_4\05.jpg,2nd_session,083,4,05.jpg,480,640,3,12402,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\083_4\06.jpg,2nd_session,083,4,06.jpg,480,640,3,11859,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\084_1\01.jpg,2nd_session,084,1,01.jpg,480,640,3,11931,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\084_1\02.jpg,2nd_session,084,1,02.jpg,480,640,3,11842,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\084_1\03.jpg,2nd_session,084,1,03.jpg,480,640,3,11716,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\084_1\04.jpg,2nd_session,084,1,04.jpg,480,640,3,11781,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\084_1\05.jpg,2nd_session,084,1,05.jpg,480,640,3,11720,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\084_1\06.jpg,2nd_session,084,1,06.jpg,480,640,3,11508,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\084_2\01.jpg,2nd_session,084,2,01.jpg,480,640,3,11695,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\084_2\02.jpg,2nd_session,084,2,02.jpg,480,640,3,11829,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\084_2\03.jpg,2nd_session,084,2,03.jpg,480,640,3,11827,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\084_2\04.jpg,2nd_session,084,2,04.jpg,480,640,3,11766,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\084_2\05.jpg,2nd_session,084,2,05.jpg,480,640,3,11790,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\084_2\06.jpg,2nd_session,084,2,06.jpg,480,640,3,11845,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\084_3\01.jpg,2nd_session,084,3,01.jpg,480,640,3,11519,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\084_3\02.jpg,2nd_session,084,3,02.jpg,480,640,3,11527,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\084_3\03.jpg,2nd_session,084,3,03.jpg,480,640,3,11539,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\084_3\04.jpg,2nd_session,084,3,04.jpg,480,640,3,11614,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\084_3\05.jpg,2nd_session,084,3,05.jpg,480,640,3,11543,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\084_3\06.jpg,2nd_session,084,3,06.jpg,480,640,3,11546,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\084_4\01.jpg,2nd_session,084,4,01.jpg,480,640,3,11655,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\084_4\02.jpg,2nd_session,084,4,02.jpg,480,640,3,11527,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\084_4\03.jpg,2nd_session,084,4,03.jpg,480,640,3,11659,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\084_4\04.jpg,2nd_session,084,4,04.jpg,480,640,3,11474,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\084_4\05.jpg,2nd_session,084,4,05.jpg,480,640,3,11615,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\084_4\06.jpg,2nd_session,084,4,06.jpg,480,640,3,11776,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\085_1\01.jpg,2nd_session,085,1,01.jpg,480,640,3,10037,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\085_1\02.jpg,2nd_session,085,1,02.jpg,480,640,3,9962,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\085_1\03.jpg,2nd_session,085,1,03.jpg,480,640,3,9895,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\085_1\04.jpg,2nd_session,085,1,04.jpg,480,640,3,9930,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\085_1\05.jpg,2nd_session,085,1,05.jpg,480,640,3,9859,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\085_1\06.jpg,2nd_session,085,1,06.jpg,480,640,3,9870,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\085_2\01.jpg,2nd_session,085,2,01.jpg,480,640,3,9799,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\085_2\02.jpg,2nd_session,085,2,02.jpg,480,640,3,9766,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\085_2\03.jpg,2nd_session,085,2,03.jpg,480,640,3,9879,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\085_2\04.jpg,2nd_session,085,2,04.jpg,480,640,3,9874,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\085_2\05.jpg,2nd_session,085,2,05.jpg,480,640,3,9963,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\085_2\06.jpg,2nd_session,085,2,06.jpg,480,640,3,10004,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\085_3\01.jpg,2nd_session,085,3,01.jpg,480,640,3,9529,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\085_3\02.jpg,2nd_session,085,3,02.jpg,480,640,3,9401,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\085_3\03.jpg,2nd_session,085,3,03.jpg,480,640,3,9429,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\085_3\04.jpg,2nd_session,085,3,04.jpg,480,640,3,9497,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\085_3\05.jpg,2nd_session,085,3,05.jpg,480,640,3,9553,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\085_3\06.jpg,2nd_session,085,3,06.jpg,480,640,3,9438,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\085_4\01.jpg,2nd_session,085,4,01.jpg,480,640,3,10104,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\085_4\02.jpg,2nd_session,085,4,02.jpg,480,640,3,9873,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\085_4\03.jpg,2nd_session,085,4,03.jpg,480,640,3,10267,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\085_4\04.jpg,2nd_session,085,4,04.jpg,480,640,3,9995,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\085_4\05.jpg,2nd_session,085,4,05.jpg,480,640,3,10187,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\085_4\06.jpg,2nd_session,085,4,06.jpg,480,640,3,10109,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\086_1\01.jpg,2nd_session,086,1,01.jpg,480,640,3,10265,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\086_1\02.jpg,2nd_session,086,1,02.jpg,480,640,3,9894,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\086_1\03.jpg,2nd_session,086,1,03.jpg,480,640,3,9882,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\086_1\04.jpg,2nd_session,086,1,04.jpg,480,640,3,9737,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\086_1\05.jpg,2nd_session,086,1,05.jpg,480,640,3,9984,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\086_1\06.jpg,2nd_session,086,1,06.jpg,480,640,3,10066,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\086_2\01.jpg,2nd_session,086,2,01.jpg,480,640,3,9269,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\086_2\02.jpg,2nd_session,086,2,02.jpg,480,640,3,8964,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\086_2\03.jpg,2nd_session,086,2,03.jpg,480,640,3,9652,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\086_2\04.jpg,2nd_session,086,2,04.jpg,480,640,3,9446,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\086_2\05.jpg,2nd_session,086,2,05.jpg,480,640,3,9240,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\086_2\06.jpg,2nd_session,086,2,06.jpg,480,640,3,9245,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\086_3\01.jpg,2nd_session,086,3,01.jpg,480,640,3,9657,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\086_3\02.jpg,2nd_session,086,3,02.jpg,480,640,3,9104,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\086_3\03.jpg,2nd_session,086,3,03.jpg,480,640,3,9254,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\086_3\04.jpg,2nd_session,086,3,04.jpg,480,640,3,9187,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\086_3\05.jpg,2nd_session,086,3,05.jpg,480,640,3,9444,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\086_3\06.jpg,2nd_session,086,3,06.jpg,480,640,3,9158,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\086_4\01.jpg,2nd_session,086,4,01.jpg,480,640,3,9776,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\086_4\02.jpg,2nd_session,086,4,02.jpg,480,640,3,9590,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\086_4\03.jpg,2nd_session,086,4,03.jpg,480,640,3,9573,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\086_4\04.jpg,2nd_session,086,4,04.jpg,480,640,3,9491,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\086_4\05.jpg,2nd_session,086,4,05.jpg,480,640,3,9218,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\086_4\06.jpg,2nd_session,086,4,06.jpg,480,640,3,9226,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\087_1\01.jpg,2nd_session,087,1,01.jpg,480,640,3,13575,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\087_1\02.jpg,2nd_session,087,1,02.jpg,480,640,3,13633,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\087_1\03.jpg,2nd_session,087,1,03.jpg,480,640,3,13505,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\087_1\04.jpg,2nd_session,087,1,04.jpg,480,640,3,13426,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\087_1\05.jpg,2nd_session,087,1,05.jpg,480,640,3,13309,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\087_1\06.jpg,2nd_session,087,1,06.jpg,480,640,3,13439,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\087_2\01.jpg,2nd_session,087,2,01.jpg,480,640,3,13905,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\087_2\02.jpg,2nd_session,087,2,02.jpg,480,640,3,13747,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\087_2\03.jpg,2nd_session,087,2,03.jpg,480,640,3,13876,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\087_2\04.jpg,2nd_session,087,2,04.jpg,480,640,3,14154,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\087_2\05.jpg,2nd_session,087,2,05.jpg,480,640,3,13902,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\087_2\06.jpg,2nd_session,087,2,06.jpg,480,640,3,13922,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\087_3\01.jpg,2nd_session,087,3,01.jpg,480,640,3,13399,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\087_3\02.jpg,2nd_session,087,3,02.jpg,480,640,3,13305,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\087_3\03.jpg,2nd_session,087,3,03.jpg,480,640,3,13458,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\087_3\04.jpg,2nd_session,087,3,04.jpg,480,640,3,13434,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\087_3\05.jpg,2nd_session,087,3,05.jpg,480,640,3,13550,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\087_3\06.jpg,2nd_session,087,3,06.jpg,480,640,3,13609,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\087_4\01.jpg,2nd_session,087,4,01.jpg,480,640,3,14235,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\087_4\02.jpg,2nd_session,087,4,02.jpg,480,640,3,14062,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\087_4\03.jpg,2nd_session,087,4,03.jpg,480,640,3,13390,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\087_4\04.jpg,2nd_session,087,4,04.jpg,480,640,3,13485,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\087_4\05.jpg,2nd_session,087,4,05.jpg,480,640,3,13531,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\087_4\06.jpg,2nd_session,087,4,06.jpg,480,640,3,13464,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\088_1\01.jpg,2nd_session,088,1,01.jpg,480,640,3,11732,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\088_1\02.jpg,2nd_session,088,1,02.jpg,480,640,3,11640,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\088_1\03.jpg,2nd_session,088,1,03.jpg,480,640,3,11663,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\088_1\04.jpg,2nd_session,088,1,04.jpg,480,640,3,11709,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\088_1\05.jpg,2nd_session,088,1,05.jpg,480,640,3,11687,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\088_1\06.jpg,2nd_session,088,1,06.jpg,480,640,3,11629,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\088_2\01.jpg,2nd_session,088,2,01.jpg,480,640,3,11470,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\088_2\02.jpg,2nd_session,088,2,02.jpg,480,640,3,11397,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\088_2\03.jpg,2nd_session,088,2,03.jpg,480,640,3,11352,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\088_2\04.jpg,2nd_session,088,2,04.jpg,480,640,3,11411,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\088_2\05.jpg,2nd_session,088,2,05.jpg,480,640,3,11343,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\088_2\06.jpg,2nd_session,088,2,06.jpg,480,640,3,11366,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\088_3\01.jpg,2nd_session,088,3,01.jpg,480,640,3,11070,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\088_3\02.jpg,2nd_session,088,3,02.jpg,480,640,3,11010,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\088_3\03.jpg,2nd_session,088,3,03.jpg,480,640,3,11037,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\088_3\04.jpg,2nd_session,088,3,04.jpg,480,640,3,11109,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\088_3\05.jpg,2nd_session,088,3,05.jpg,480,640,3,11090,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\088_3\06.jpg,2nd_session,088,3,06.jpg,480,640,3,11100,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\088_4\01.jpg,2nd_session,088,4,01.jpg,480,640,3,10941,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\088_4\02.jpg,2nd_session,088,4,02.jpg,480,640,3,10993,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\088_4\03.jpg,2nd_session,088,4,03.jpg,480,640,3,11008,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\088_4\04.jpg,2nd_session,088,4,04.jpg,480,640,3,10990,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\088_4\05.jpg,2nd_session,088,4,05.jpg,480,640,3,10990,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\088_4\06.jpg,2nd_session,088,4,06.jpg,480,640,3,11083,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\089_1\01.jpg,2nd_session,089,1,01.jpg,480,640,3,10989,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\089_1\02.jpg,2nd_session,089,1,02.jpg,480,640,3,10728,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\089_1\03.jpg,2nd_session,089,1,03.jpg,480,640,3,10475,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\089_1\04.jpg,2nd_session,089,1,04.jpg,480,640,3,10221,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\089_1\05.jpg,2nd_session,089,1,05.jpg,480,640,3,10398,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\089_1\06.jpg,2nd_session,089,1,06.jpg,480,640,3,10645,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\089_2\01.jpg,2nd_session,089,2,01.jpg,480,640,3,12222,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\089_2\02.jpg,2nd_session,089,2,02.jpg,480,640,3,12249,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\089_2\03.jpg,2nd_session,089,2,03.jpg,480,640,3,12446,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\089_2\04.jpg,2nd_session,089,2,04.jpg,480,640,3,12799,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\089_2\05.jpg,2nd_session,089,2,05.jpg,480,640,3,12652,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\089_2\06.jpg,2nd_session,089,2,06.jpg,480,640,3,12934,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\089_3\01.jpg,2nd_session,089,3,01.jpg,480,640,3,11193,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\089_3\02.jpg,2nd_session,089,3,02.jpg,480,640,3,11023,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\089_3\03.jpg,2nd_session,089,3,03.jpg,480,640,3,11111,OK
