path,session,subject_id,image_name,grade,vein_ratio,components,skeleton_len,issues
binary\2nd_session\081_2\05_binary.png,2nd_session,081_2,05_binary.png,WARN,0.7947,1,4402,high_vein_ratio=0.795
binary\2nd_session\081_2\06_binary.png,2nd_session,081_2,06_binary.png,WARN,0.7975,2,4376,high_vein_ratio=0.797
binary\2nd_session\081_3\01_binary.png,2nd_session,081_3,01_binary.png,WARN,0.7897,7,4672,high_vein_ratio=0.790
binary\2nd_session\081_3\02_binary.png,2nd_session,081_3,02_binary.png,WARN,0.7902,9,4155,high_vein_ratio=0.790
binary\2nd_session\081_3\03_binary.png,2nd_session,081_3,03_binary.png,WARN,0.7873,8,4198,high_vein_ratio=0.787
binary\2nd_session\081_3\04_binary.png,2nd_session,081_3,04_binary.png,WARN,0.7898,9,4444,high_vein_ratio=0.790
binary\2nd_session\081_3\05_binary.png,2nd_session,081_3,05_binary.png,WARN,0.7939,5,4607,high_vein_ratio=0.794
binary\2nd_session\081_3\06_binary.png,2nd_session,081_3,06_binary.png,WARN,0.7882,6,4553,high_vein_ratio=0.788
binary\2nd_session\081_4\01_binary.png,2nd_session,081_4,01_binary.png,WARN,0.7802,17,4170,high_vein_ratio=0.780
binary\2nd_session\081_4\02_binary.png,2nd_session,081_4,02_binary.png,WARN,0.7809,9,4350,high_vein_ratio=0.781
binary\2nd_session\081_4\03_binary.png,2nd_session,081_4,03_binary.png,WARN,0.7775,10,4100,high_vein_ratio=0.777
binary\2nd_session\081_4\04_binary.png,2nd_session,081_4,04_binary.png,WARN,0.7775,10,4217,high_vein_ratio=0.777
binary\2nd_session\081_4\05_binary.png,2nd_session,081_4,05_binary.png,WARN,0.7761,7,3914,high_vein_ratio=0.776
binary\2nd_session\081_4\06_binary.png,2nd_session,081_4,06_binary.png,WARN,0.7757,12,4258,high_vein_ratio=0.776
binary\2nd_session\082_1\01_binary.png,2nd_session,082_1,01_binary.png,WARN,0.8287,2,4356,high_vein_ratio=0.829
binary\2nd_session\082_1\02_binary.png,2nd_session,082_1,02_binary.png,WARN,0.8278,6,4755,high_vein_ratio=0.828
binary\2nd_session\082_1\03_binary.png,2nd_session,082_1,03_binary.png,WARN,0.8288,6,4508,high_vein_ratio=0.829
binary\2nd_session\082_1\04_binary.png,2nd_session,082_1,04_binary.png,WARN,0.8254,5,4627,high_vein_ratio=0.825
binary\2nd_session\082_1\05_binary.png,2nd_session,082_1,05_binary.png,WARN,0.8302,5,4505,high_vein_ratio=0.830
binary\2nd_session\082_1\06_binary.png,2nd_session,082_1,06_binary.png,WARN,0.8265,5,4647,high_vein_ratio=0.827
binary\2nd_session\082_2\01_binary.png,2nd_session,082_2,01_binary.png,WARN,0.8103,4,4844,high_vein_ratio=0.810
binary\2nd_session\082_2\02_binary.png,2nd_session,082_2,02_binary.png,WARN,0.8083,5,4842,high_vein_ratio=0.808
binary\2nd_session\082_2\03_binary.png,2nd_session,082_2,03_binary.png,WARN,0.8087,3,4827,high_vein_ratio=0.809
binary\2nd_session\082_2\04_binary.png,2nd_session,082_2,04_binary.png,WARN,0.8252,4,5080,high_vein_ratio=0.825
binary\2nd_session\082_2\05_binary.png,2nd_session,082_2,05_binary.png,WARN,0.8351,6,4502,high_vein_ratio=0.835
binary\2nd_session\082_2\06_binary.png,2nd_session,082_2,06_binary.png,WARN,0.8172,4,5109,high_vein_ratio=0.817
binary\2nd_session\082_3\01_binary.png,2nd_session,082_3,01_binary.png,WARN,0.7981,3,4912,high_vein_ratio=0.798
binary\2nd_session\082_3\02_binary.png,2nd_session,082_3,02_binary.png,WARN,0.7982,2,5075,high_vein_ratio=0.798
binary\2nd_session\082_3\03_binary.png,2nd_session,082_3,03_binary.png,WARN,0.7969,5,5051,high_vein_ratio=0.797
binary\2nd_session\082_3\04_binary.png,2nd_session,082_3,04_binary.png,WARN,0.7999,3,4876,high_vein_ratio=0.800
binary\2nd_session\082_3\05_binary.png,2nd_session,082_3,05_binary.png,WARN,0.8049,2,4212,high_vein_ratio=0.805
binary\2nd_session\082_3\06_binary.png,2nd_session,082_3,06_binary.png,WARN,0.8025,2,4278,high_vein_ratio=0.802
binary\2nd_session\082_4\01_binary.png,2nd_session,082_4,01_binary.png,WARN,0.797,4,4620,high_vein_ratio=0.797
binary\2nd_session\082_4\02_binary.png,2nd_session,082_4,02_binary.png,WARN,0.811,3,4146,high_vein_ratio=0.811
binary\2nd_session\082_4\03_binary.png,2nd_session,082_4,03_binary.png,WARN,0.804,4,4644,high_vein_ratio=0.804
binary\2nd_session\082_4\04_binary.png,2nd_session,082_4,04_binary.png,WARN,0.8037,3,4635,high_vein_ratio=0.804
binary\2nd_session\082_4\05_binary.png,2nd_session,082_4,05_binary.png,WARN,0.8036,3,4764,high_vein_ratio=0.804
binary\2nd_session\082_4\06_binary.png,2nd_session,082_4,06_binary.png,WARN,0.8068,2,4118,high_vein_ratio=0.807
binary\2nd_session\083_1\01_binary.png,2nd_session,083_1,01_binary.png,WARN,0.7758,6,2843,high_vein_ratio=0.776
binary\2nd_session\083_1\02_binary.png,2nd_session,083_1,02_binary.png,WARN,0.7722,7,2370,high_vein_ratio=0.772
binary\2nd_session\083_1\03_binary.png,2nd_session,083_1,03_binary.png,WARN,0.7923,5,3519,high_vein_ratio=0.792
binary\2nd_session\083_1\04_binary.png,2nd_session,083_1,04_binary.png,WARN,0.7843,7,3087,high_vein_ratio=0.784
binary\2nd_session\083_1\05_binary.png,2nd_session,083_1,05_binary.png,WARN,0.7982,8,3111,high_vein_ratio=0.798
binary\2nd_session\083_1\06_binary.png,2nd_session,083_1,06_binary.png,WARN,0.803,4,3369,high_vein_ratio=0.803
binary\2nd_session\083_2\01_binary.png,2nd_session,083_2,01_binary.png,WARN,0.8028,4,2039,high_vein_ratio=0.803
binary\2nd_session\083_2\02_binary.png,2nd_session,083_2,02_binary.png,WARN,0.7767,3,1809,high_vein_ratio=0.777
binary\2nd_session\083_2\03_binary.png,2nd_session,083_2,03_binary.png,WARN,0.8093,3,2535,high_vein_ratio=0.809
binary\2nd_session\083_2\04_binary.png,2nd_session,083_2,04_binary.png,WARN,0.772,3,1905,high_vein_ratio=0.772
binary\2nd_session\083_2\05_binary.png,2nd_session,083_2,05_binary.png,WARN,0.7765,6,1944,high_vein_ratio=0.776
binary\2nd_session\083_2\06_binary.png,2nd_session,083_2,06_binary.png,WARN,0.784,5,2041,high_vein_ratio=0.784
binary\2nd_session\083_3\01_binary.png,2nd_session,083_3,01_binary.png,WARN,0.7829,3,1840,high_vein_ratio=0.783
binary\2nd_session\083_3\02_binary.png,2nd_session,083_3,02_binary.png,WARN,0.7828,2,2854,high_vein_ratio=0.783
binary\2nd_session\083_3\03_binary.png,2nd_session,083_3,03_binary.png,WARN,0.7782,3,1678,high_vein_ratio=0.778
binary\2nd_session\083_3\04_binary.png,2nd_session,083_3,04_binary.png,WARN,0.7784,2,1596,high_vein_ratio=0.778
binary\2nd_session\083_3\05_binary.png,2nd_session,083_3,05_binary.png,WARN,0.7611,4,1874,high_vein_ratio=0.761
binary\2nd_session\083_3\06_binary.png,2nd_session,083_3,06_binary.png,WARN,0.7785,3,1752,high_vein_ratio=0.779
binary\2nd_session\083_4\01_binary.png,2nd_session,083_4,01_binary.png,WARN,0.8269,1,1968,high_vein_ratio=0.827
binary\2nd_session\083_4\02_binary.png,2nd_session,083_4,02_binary.png,WARN,0.7921,1,3533,high_vein_ratio=0.792
binary\2nd_session\083_4\03_binary.png,2nd_session,083_4,03_binary.png,WARN,0.8104,2,2607,high_vein_ratio=0.810
binary\2nd_session\083_4\04_binary.png,2nd_session,083_4,04_binary.png,WARN,0.819,4,2927,high_vein_ratio=0.819
binary\2nd_session\083_4\05_binary.png,2nd_session,083_4,05_binary.png,WARN,0.8195,1,2508,high_vein_ratio=0.819
binary\2nd_session\083_4\06_binary.png,2nd_session,083_4,06_binary.png,WARN,0.7861,4,1993,high_vein_ratio=0.786
binary\2nd_session\084_1\01_binary.png,2nd_session,084_1,01_binary.png,WARN,0.7679,1,1838,high_vein_ratio=0.768
binary\2nd_session\084_1\02_binary.png,2nd_session,084_1,02_binary.png,WARN,0.7654,1,1882,high_vein_ratio=0.765
binary\2nd_session\084_1\03_binary.png,2nd_session,084_1,03_binary.png,WARN,0.7851,1,2074,high_vein_ratio=0.785
binary\2nd_session\084_1\04_binary.png,2nd_session,084_1,04_binary.png,WARN,0.7827,1,2079,high_vein_ratio=0.783
binary\2nd_session\084_1\05_binary.png,2nd_session,084_1,05_binary.png,WARN,0.7913,1,2058,high_vein_ratio=0.791
binary\2nd_session\084_1\06_binary.png,2nd_session,084_1,06_binary.png,WARN,0.7975,1,2058,high_vein_ratio=0.798
binary\2nd_session\084_2\01_binary.png,2nd_session,084_2,01_binary.png,WARN,0.7801,1,2127,high_vein_ratio=0.780
binary\2nd_session\084_2\02_binary.png,2nd_session,084_2,02_binary.png,WARN,0.7513,1,2153,high_vein_ratio=0.751
binary\2nd_session\084_2\03_binary.png,2nd_session,084_2,03_binary.png,WARN,0.7594,1,1967,high_vein_ratio=0.759
binary\2nd_session\084_2\04_binary.png,2nd_session,084_2,04_binary.png,WARN,0.7703,1,1977,high_vein_ratio=0.770
binary\2nd_session\084_2\05_binary.png,2nd_session,084_2,05_binary.png,WARN,0.7428,1,1874,high_vein_ratio=0.743
binary\2nd_session\084_2\06_binary.png,2nd_session,084_2,06_binary.png,WARN,0.7659,1,2009,high_vein_ratio=0.766
binary\2nd_session\084_3\01_binary.png,2nd_session,084_3,01_binary.png,WARN,0.7562,1,1798,high_vein_ratio=0.756
binary\2nd_session\084_3\02_binary.png,2nd_session,084_3,02_binary.png,WARN,0.745,1,1821,high_vein_ratio=0.745
binary\2nd_session\084_3\03_binary.png,2nd_session,084_3,03_binary.png,WARN,0.7354,1,1814,high_vein_ratio=0.735
binary\2nd_session\084_3\04_binary.png,2nd_session,084_3,04_binary.png,WARN,0.756,1,1745,high_vein_ratio=0.756
binary\2nd_session\084_3\05_binary.png,2nd_session,084_3,05_binary.png,WARN,0.7559,1,1909,high_vein_ratio=0.756
binary\2nd_session\084_3\06_binary.png,2nd_session,084_3,06_binary.png,WARN,0.7604,1,1685,high_vein_ratio=0.760
binary\2nd_session\084_4\01_binary.png,2nd_session,084_4,01_binary.png,WARN,0.7427,2,1825,high_vein_ratio=0.743
binary\2nd_session\084_4\02_binary.png,2nd_session,084_4,02_binary.png,WARN,0.7874,1,1915,high_vein_ratio=0.787
binary\2nd_session\084_4\03_binary.png,2nd_session,084_4,03_binary.png,WARN,0.7399,4,2134,high_vein_ratio=0.740
binary\2nd_session\084_4\04_binary.png,2nd_session,084_4,04_binary.png,WARN,0.7295,2,1833,high_vein_ratio=0.729
binary\2nd_session\084_4\05_binary.png,2nd_session,084_4,05_binary.png,WARN,0.7675,2,2638,high_vein_ratio=0.768
binary\2nd_session\084_4\06_binary.png,2nd_session,084_4,06_binary.png,WARN,0.7296,1,2070,high_vein_ratio=0.730
binary\2nd_session\085_1\01_binary.png,2nd_session,085_1,01_binary.png,WARN,0.7317,1,2419,high_vein_ratio=0.732
binary\2nd_session\085_1\02_binary.png,2nd_session,085_1,02_binary.png,WARN,0.7813,1,3046,high_vein_ratio=0.781
binary\2nd_session\085_1\03_binary.png,2nd_session,085_1,03_binary.png,WARN,0.7424,1,2214,high_vein_ratio=0.742
binary\2nd_session\085_1\04_binary.png,2nd_session,085_1,04_binary.png,WARN,0.7273,1,2213,high_vein_ratio=0.727
binary\2nd_session\085_1\05_binary.png,2nd_session,085_1,05_binary.png,WARN,0.7409,1,2119,high_vein_ratio=0.741
binary\2nd_session\085_1\06_binary.png,2nd_session,085_1,06_binary.png,WARN,0.7437,1,2121,high_vein_ratio=0.744
binary\2nd_session\085_2\01_binary.png,2nd_session,085_2,01_binary.png,WARN,0.7435,1,2373,high_vein_ratio=0.744
binary\2nd_session\085_2\02_binary.png,2nd_session,085_2,02_binary.png,WARN,0.7289,2,2225,high_vein_ratio=0.729
binary\2nd_session\085_2\03_binary.png,2nd_session,085_2,03_binary.png,WARN,0.7179,2,2316,high_vein_ratio=0.718
binary\2nd_session\085_2\04_binary.png,2nd_session,085_2,04_binary.png,WARN,0.7184,3,2259,high_vein_ratio=0.718
binary\2nd_session\085_2\05_binary.png,2nd_session,085_2,05_binary.png,WARN,0.7714,4,2643,high_vein_ratio=0.771
binary\2nd_session\085_2\06_binary.png,2nd_session,085_2,06_binary.png,WARN,0.7336,3,2076,high_vein_ratio=0.734
binary\2nd_session\085_3\01_binary.png,2nd_session,085_3,01_binary.png,WARN,0.706,2,1952,high_vein_ratio=0.706
binary\2nd_session\085_3\02_binary.png,2nd_session,085_3,02_binary.png,WARN,0.7146,4,2024,high_vein_ratio=0.715
binary\2nd_session\085_3\03_binary.png,2nd_session,085_3,03_binary.png,WARN,0.6994,3,2188,high_vein_ratio=0.699
binary\2nd_session\085_3\04_binary.png,2nd_session,085_3,04_binary.png,WARN,0.7031,2,1991,high_vein_ratio=0.703
binary\2nd_session\085_3\05_binary.png,2nd_session,085_3,05_binary.png,WARN,0.7167,2,1899,high_vein_ratio=0.717
binary\2nd_session\085_3\06_binary.png,2nd_session,085_3,06_binary.png,WARN,0.7012,4,2183,high_vein_ratio=0.701
binary\2nd_session\085_4\01_binary.png,2nd_session,085_4,01_binary.png,WARN,0.7394,2,2636,high_vein_ratio=0.739
binary\2nd_session\085_4\02_binary.png,2nd_session,085_4,02_binary.png,WARN,0.7428,2,2535,high_vein_ratio=0.743
binary\2nd_session\085_4\03_binary.png,2nd_session,085_4,03_binary.png,WARN,0.7478,1,2970,high_vein_ratio=0.748
binary\2nd_session\085_4\04_binary.png,2nd_session,085_4,04_binary.png,WARN,0.7454,1,2533,high_vein_ratio=0.745
binary\2nd_session\085_4\05_binary.png,2nd_session,085_4,05_binary.png,WARN,0.7592,1,2621,high_vein_ratio=0.759
binary\2nd_session\085_4\06_binary.png,2nd_session,085_4,06_binary.png,WARN,0.7413,3,3032,high_vein_ratio=0.741
binary\2nd_session\086_1\01_binary.png,2nd_session,086_1,01_binary.png,WARN,0.7747,2,2765,high_vein_ratio=0.775
binary\2nd_session\086_1\02_binary.png,2nd_session,086_1,02_binary.png,WARN,0.7844,2,3025,high_vein_ratio=0.784
binary\2nd_session\086_1\03_binary.png,2nd_session,086_1,03_binary.png,WARN,0.7677,4,2656,high_vein_ratio=0.768
binary\2nd_session\086_1\04_binary.png,2nd_session,086_1,04_binary.png,WARN,0.794,1,3074,high_vein_ratio=0.794
binary\2nd_session\086_1\05_binary.png,2nd_session,086_1,05_binary.png,WARN,0.7843,2,3178,high_vein_ratio=0.784
binary\2nd_session\086_1\06_binary.png,2nd_session,086_1,06_binary.png,WARN,0.7705,2,2909,high_vein_ratio=0.770
binary\2nd_session\086_2\01_binary.png,2nd_session,086_2,01_binary.png,WARN,0.6872,4,2301,high_vein_ratio=0.687
binary\2nd_session\086_2\02_binary.png,2nd_session,086_2,02_binary.png,WARN,0.6517,12,2604,high_vein_ratio=0.652
binary\2nd_session\086_2\03_binary.png,2nd_session,086_2,03_binary.png,WARN,0.6872,8,2368,high_vein_ratio=0.687
binary\2nd_session\086_2\04_binary.png,2nd_session,086_2,04_binary.png,WARN,0.7067,4,2751,high_vein_ratio=0.707
binary\2nd_session\086_2\05_binary.png,2nd_session,086_2,05_binary.png,WARN,0.649,3,2278,high_vein_ratio=0.649
binary\2nd_session\086_2\06_binary.png,2nd_session,086_2,06_binary.png,WARN,0.6775,3,2118,high_vein_ratio=0.678
binary\2nd_session\086_3\01_binary.png,2nd_session,086_3,01_binary.png,WARN,0.7363,6,3050,high_vein_ratio=0.736
binary\2nd_session\086_3\02_binary.png,2nd_session,086_3,02_binary.png,WARN,0.6275,7,2272,high_vein_ratio=0.628
binary\2nd_session\086_3\03_binary.png,2nd_session,086_3,03_binary.png,WARN,0.6462,7,2555,high_vein_ratio=0.646
binary\2nd_session\086_3\04_binary.png,2nd_session,086_3,04_binary.png,WARN,0.6404,7,2462,high_vein_ratio=0.640
binary\2nd_session\086_3\05_binary.png,2nd_session,086_3,05_binary.png,WARN,0.7109,11,3118,high_vein_ratio=0.711
binary\2nd_session\086_3\06_binary.png,2nd_session,086_3,06_binary.png,WARN,0.6207,13,2475,high_vein_ratio=0.621
binary\2nd_session\086_4\01_binary.png,2nd_session,086_4,01_binary.png,WARN,0.7105,5,3278,high_vein_ratio=0.710
binary\2nd_session\086_4\02_binary.png,2nd_session,086_4,02_binary.png,WARN,0.724,2,2766,high_vein_ratio=0.724
binary\2nd_session\086_4\03_binary.png,2nd_session,086_4,03_binary.png,WARN,0.7405,1,2729,high_vein_ratio=0.741
binary\2nd_session\086_4\04_binary.png,2nd_session,086_4,04_binary.png,WARN,0.6923,6,2246,high_vein_ratio=0.692
binary\2nd_session\086_4\05_binary.png,2nd_session,086_4,05_binary.png,WARN,0.6925,5,2294,high_vein_ratio=0.693
binary\2nd_session\086_4\06_binary.png,2nd_session,086_4,06_binary.png,WARN,0.7114,5,2790,high_vein_ratio=0.711
binary\2nd_session\087_1\01_binary.png,2nd_session,087_1,01_binary.png,WARN,0.771,6,3423,high_vein_ratio=0.771
binary\2nd_session\087_1\02_binary.png,2nd_session,087_1,02_binary.png,WARN,0.7891,2,3793,high_vein_ratio=0.789
binary\2nd_session\087_1\03_binary.png,2nd_session,087_1,03_binary.png,WARN,0.7908,2,4186,high_vein_ratio=0.791
binary\2nd_session\087_1\04_binary.png,2nd_session,087_1,04_binary.png,WARN,0.7769,4,4154,high_vein_ratio=0.777
binary\2nd_session\087_1\05_binary.png,2nd_session,087_1,05_binary.png,WARN,0.7894,3,4192,high_vein_ratio=0.789
binary\2nd_session\087_1\06_binary.png,2nd_session,087_1,06_binary.png,WARN,0.7864,1,4143,high_vein_ratio=0.786
binary\2nd_session\087_2\01_binary.png,2nd_session,087_2,01_binary.png,WARN,0.7153,3,2842,high_vein_ratio=0.715
binary\2nd_session\087_2\02_binary.png,2nd_session,087_2,02_binary.png,WARN,0.7707,6,2770,high_vein_ratio=0.771
binary\2nd_session\087_2\03_binary.png,2nd_session,087_2,03_binary.png,WARN,0.7698,3,3287,high_vein_ratio=0.770
binary\2nd_session\087_2\04_binary.png,2nd_session,087_2,04_binary.png,WARN,0.7731,3,3222,high_vein_ratio=0.773
binary\2nd_session\087_2\05_binary.png,2nd_session,087_2,05_binary.png,WARN,0.7833,5,2772,high_vein_ratio=0.783
binary\2nd_session\087_2\06_binary.png,2nd_session,087_2,06_binary.png,WARN,0.7837,3,2950,high_vein_ratio=0.784
binary\2nd_session\087_3\01_binary.png,2nd_session,087_3,01_binary.png,WARN,0.7753,3,3957,high_vein_ratio=0.775
binary\2nd_session\087_3\02_binary.png,2nd_session,087_3,02_binary.png,WARN,0.7178,6,3265,high_vein_ratio=0.718
binary\2nd_session\087_3\03_binary.png,2nd_session,087_3,03_binary.png,WARN,0.752,4,3869,high_vein_ratio=0.752
binary\2nd_session\087_3\04_binary.png,2nd_session,087_3,04_binary.png,WARN,0.739,3,3563,high_vein_ratio=0.739
binary\2nd_session\087_3\05_binary.png,2nd_session,087_3,05_binary.png,WARN,0.7371,3,4131,high_vein_ratio=0.737
binary\2nd_session\087_3\06_binary.png,2nd_session,087_3,06_binary.png,WARN,0.7476,9,3730,high_vein_ratio=0.748
binary\2nd_session\087_4\01_binary.png,2nd_session,087_4,01_binary.png,WARN,0.7504,8,3360,high_vein_ratio=0.750
binary\2nd_session\087_4\02_binary.png,2nd_session,087_4,02_binary.png,WARN,0.7552,4,3496,high_vein_ratio=0.755
binary\2nd_session\087_4\03_binary.png,2nd_session,087_4,03_binary.png,WARN,0.764,9,3471,high_vein_ratio=0.764
binary\2nd_session\087_4\04_binary.png,2nd_session,087_4,04_binary.png,WARN,0.7123,5,3250,high_vein_ratio=0.712
binary\2nd_session\087_4\05_binary.png,2nd_session,087_4,05_binary.png,WARN,0.7096,3,3110,high_vein_ratio=0.710
binary\2nd_session\087_4\06_binary.png,2nd_session,087_4,06_binary.png,WARN,0.745,5,3648,high_vein_ratio=0.745
binary\2nd_session\088_1\01_binary.png,2nd_session,088_1,01_binary.png,WARN,0.7681,1,2690,high_vein_ratio=0.768
binary\2nd_session\088_1\02_binary.png,2nd_session,088_1,02_binary.png,WARN,0.7511,3,2844,high_vein_ratio=0.751
binary\2nd_session\088_1\03_binary.png,2nd_session,088_1,03_binary.png,WARN,0.7645,1,2298,high_vein_ratio=0.764
binary\2nd_session\088_1\04_binary.png,2nd_session,088_1,04_binary.png,WARN,0.7745,3,3299,high_vein_ratio=0.774
binary\2nd_session\088_1\05_binary.png,2nd_session,088_1,05_binary.png,WARN,0.7744,4,3054,high_vein_ratio=0.774
binary\2nd_session\088_1\06_binary.png,2nd_session,088_1,06_binary.png,WARN,0.7627,3,2300,high_vein_ratio=0.763
binary\2nd_session\088_2\01_binary.png,2nd_session,088_2,01_binary.png,WARN,0.7334,3,2067,high_vein_ratio=0.733
binary\2nd_session\088_2\02_binary.png,2nd_session,088_2,02_binary.png,WARN,0.7293,3,1969,high_vein_ratio=0.729
binary\2nd_session\088_2\03_binary.png,2nd_session,088_2,03_binary.png,WARN,0.7294,3,1938,high_vein_ratio=0.729
binary\2nd_session\088_2\04_binary.png,2nd_session,088_2,04_binary.png,WARN,0.7288,4,2015,high_vein_ratio=0.729
binary\2nd_session\088_2\05_binary.png,2nd_session,088_2,05_binary.png,WARN,0.7283,4,2054,high_vein_ratio=0.728
binary\2nd_session\088_2\06_binary.png,2nd_session,088_2,06_binary.png,WARN,0.731,3,2040,high_vein_ratio=0.731
binary\2nd_session\088_3\01_binary.png,2nd_session,088_3,01_binary.png,WARN,0.7538,6,3397,high_vein_ratio=0.754
binary\2nd_session\088_3\02_binary.png,2nd_session,088_3,02_binary.png,WARN,0.6909,3,2287,high_vein_ratio=0.691
binary\2nd_session\088_3\03_binary.png,2nd_session,088_3,03_binary.png,WARN,0.7576,10,2952,high_vein_ratio=0.758
binary\2nd_session\088_3\04_binary.png,2nd_session,088_3,04_binary.png,WARN,0.7657,8,3117,high_vein_ratio=0.766
binary\2nd_session\088_3\05_binary.png,2nd_session,088_3,05_binary.png,WARN,0.7593,6,2832,high_vein_ratio=0.759
binary\2nd_session\088_3\06_binary.png,2nd_session,088_3,06_binary.png,WARN,0.6998,5,2351,high_vein_ratio=0.700
binary\2nd_session\088_4\01_binary.png,2nd_session,088_4,01_binary.png,WARN,0.7916,1,3057,high_vein_ratio=0.792
binary\2nd_session\088_4\02_binary.png,2nd_session,088_4,02_binary.png,WARN,0.7871,1,3294,high_vein_ratio=0.787
binary\2nd_session\088_4\03_binary.png,2nd_session,088_4,03_binary.png,WARN,0.7866,1,2964,high_vein_ratio=0.787
binary\2nd_session\088_4\04_binary.png,2nd_session,088_4,04_binary.png,WARN,0.7896,1,2760,high_vein_ratio=0.790
binary\2nd_session\088_4\05_binary.png,2nd_session,088_4,05_binary.png,WARN,0.7951,2,2817,high_vein_ratio=0.795
binary\2nd_session\088_4\06_binary.png,2nd_session,088_4,06_binary.png,WARN,0.7542,4,3214,high_vein_ratio=0.754
binary\2nd_session\089_1\01_binary.png,2nd_session,089_1,01_binary.png,WARN,0.6554,2,2487,high_vein_ratio=0.655
binary\2nd_session\089_1\02_binary.png,2nd_session,089_1,02_binary.png,WARN,0.6535,3,1986,high_vein_ratio=0.653
binary\2nd_session\089_1\03_binary.png,2nd_session,089_1,03_binary.png,WARN,0.681,3,2153,high_vein_ratio=0.681
binary\2nd_session\089_1\04_binary.png,2nd_session,089_1,04_binary.png,WARN,0.7341,3,3237,high_vein_ratio=0.734
binary\2nd_session\089_1\05_binary.png,2nd_session,089_1,05_binary.png,WARN,0.7775,2,2867,high_vein_ratio=0.778
binary\2nd_session\089_1\06_binary.png,2nd_session,089_1,06_binary.png,WARN,0.7872,4,2784,high_vein_ratio=0.787
binary\2nd_session\089_2\01_binary.png,2nd_session,089_2,01_binary.png,WARN,0.7805,2,2897,high_vein_ratio=0.781
binary\2nd_session\089_2\02_binary.png,2nd_session,089_2,02_binary.png,WARN,0.7639,3,3107,high_vein_ratio=0.764
binary\2nd_session\089_2\03_binary.png,2nd_session,089_2,03_binary.png,WARN,0.7464,3,2597,high_vein_ratio=0.746
binary\2nd_session\089_2\04_binary.png,2nd_session,089_2,04_binary.png,WARN,0.7716,3,2303,high_vein_ratio=0.772
binary\2nd_session\089_2\05_binary.png,2nd_session,089_2,05_binary.png,WARN,0.7721,3,2202,high_vein_ratio=0.772
binary\2nd_session\089_2\06_binary.png,2nd_session,089_2,06_binary.png,WARN,0.769,3,2773,high_vein_ratio=0.769
binary\2nd_session\089_3\01_binary.png,2nd_session,089_3,01_binary.png,WARN,0.7509,4,2747,high_vein_ratio=0.751
binary\2nd_session\089_3\02_binary.png,2nd_session,089_3,02_binary.png,WARN,0.7661,3,2786,high_vein_ratio=0.766
binary\2nd_session\089_3\03_binary.png,2nd_session,089_3,03_binary.png,WARN,0.7652,3,2843,high_vein_ratio=0.765
binary\2nd_session\089_3\04_binary.png,2nd_session,089_3,04_binary.png,WARN,0.7592,4,2850,high_vein_ratio=0.759
binary\2nd_session\089_3\05_binary.png,2nd_session,089_3,05_binary.png,WARN,0.7705,5,3083,high_vein_ratio=0.771
binary\2nd_session\089_3\06_binary.png,2nd_session,089_3,06_binary.png,WARN,0.7654,3,2916,high_vein_ratio=0.765
binary\2nd_session\089_4\01_binary.png,2nd_session,089_4,01_binary.png,WARN,0.8222,3,3577,high_vein_ratio=0.822
binary\2nd_session\089_4\02_binary.png,2nd_session,089_4,02_binary.png,WARN,0.8056,3,4267,high_vein_ratio=0.806
binary\2nd_session\089_4\03_binary.png,2nd_session,089_4,03_binary.png,WARN,0.7908,2,4174,high_vein_ratio=0.791
binary\2nd_session\089_4\04_binary.png,2nd_session,089_4,04_binary.png,WARN,0.822,7,3973,high_vein_ratio=0.822
binary\2nd_session\089_4\05_binary.png,2nd_session,089_4,05_binary.png,WARN,0.7942,4,4031,high_vein_ratio=0.794
binary\2nd_session\089_4\06_binary.png,2nd_session,089_4,06_binary.png,WARN,0.8103,5,5002,high_vein_ratio=0.810
binary\2nd_session\090_1\01_binary.png,2nd_session,090_1,01_binary.png,WARN,0.7323,2,3411,high_vein_ratio=0.732
binary\2nd_session\090_1\02_binary.png,2nd_session,090_1,02_binary.png,WARN,0.7123,6,3144,high_vein_ratio=0.712
binary\2nd_session\090_1\03_binary.png,2nd_session,090_1,03_binary.png,WARN,0.7797,3,2597,high_vein_ratio=0.780
binary\2nd_session\090_1\04_binary.png,2nd_session,090_1,04_binary.png,WARN,0.7877,1,2623,high_vein_ratio=0.788
binary\2nd_session\090_1\05_binary.png,2nd_session,090_1,05_binary.png,WARN,0.786,3,2539,high_vein_ratio=0.786
binary\2nd_session\090_1\06_binary.png,2nd_session,090_1,06_binary.png,WARN,0.7651,1,3068,high_vein_ratio=0.765
binary\2nd_session\090_2\01_binary.png,2nd_session,090_2,01_binary.png,WARN,0.7701,2,2283,high_vein_ratio=0.770
binary\2nd_session\090_2\02_binary.png,2nd_session,090_2,02_binary.png,WARN,0.7731,1,2940,high_vein_ratio=0.773
binary\2nd_session\090_2\03_binary.png,2nd_session,090_2,03_binary.png,WARN,0.7725,2,2769,high_vein_ratio=0.773
binary\2nd_session\090_2\04_binary.png,2nd_session,090_2,04_binary.png,WARN,0.7648,2,1865,high_vein_ratio=0.765
binary\2nd_session\090_2\05_binary.png,2nd_session,090_2,05_binary.png,WARN,0.7844,3,2320,high_vein_ratio=0.784
binary\2nd_session\090_2\06_binary.png,2nd_session,090_2,06_binary.png,WARN,0.7589,2,2628,high_vein_ratio=0.759
